requester_code,requester_name,district,city,blood_group,required_units,radius_km,alternative_count,best_distance_km,best_BBRI,best_score,alternative_available
18025,"S. L. Raheja Hospital. Blood Centre, Mahim",Mumbai,Mumbai,AB-,5,50,1,1.956060282767316,13.62867945878348,93.66511396321194,1
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,A+,5,50,3,6.115271350436044,17.935614837309434,88.83031772659287,1
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,A-,5,50,0,,,,0
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,B+,5,50,2,6.115271350436044,17.935614837309434,88.83031772659287,1
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,B-,5,50,0,,,,0
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,O+,5,50,3,6.115271350436044,17.935614837309434,88.83031772659287,1
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,O-,5,50,0,,,,0
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,AB+,5,50,2,6.115271350436044,17.935614837309434,88.83031772659287,1
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,AB-,5,50,0,,,,0
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,A+,5,50,1,33.58524007356963,20.24493345834885,66.0460812307222,1
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,A-,5,50,0,,,,0
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,B+,5,50,2,33.58524007356963,20.24493345834885,66.0460812307222,1
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,B-,5,50,1,44.199577851883255,20.56755862014382,57.44169220144306,1
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,O+,5,50,3,33.58524007356963,20.24493345834885,66.0460812307222,1
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,O-,5,50,1,44.199577851883255,20.56755862014382,57.44169220144306,1
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,AB+,5,50,2,33.58524007356963,20.24493345834885,66.0460812307222,1
18146,Sanjeevani Blood Centre,Ahmadnagar,Kopargaon,AB-,5,50,0,,,,0
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,A+,5,50,5,1.551894193071833,15.569646918848022,93.30910822394571,1
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,A-,5,50,1,3.1014791306150498,13.57936412480161,92.7660392518274,1
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,B+,5,50,5,1.551894193071833,15.569646918848022,93.30910822394571,1
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,B-,5,50,0,,,,0
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,O+,5,50,5,1.551894193071833,15.569646918848022,93.30910822394571,1
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,O-,5,50,2,16.05698266599691,12.575979566757274,82.75282101883742,1
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,AB+,5,50,5,1.551894193071833,15.569646918848022,93.30910822394571,1
18147,Anandrushiji Blood Centre,Ahmadnagar,Ahmednagar,AB-,5,50,0,,,,0
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,A+,5,50,5,2.275722573782105,3.4618205199060497,96.9677847590072,1
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,A-,5,50,3,2.275722573782105,3.4618205199060497,96.9677847590072,1
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,B+,5,50,5,2.275722573782105,3.4618205199060497,96.9677847590072,1
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,B-,5,50,2,2.275722573782105,3.4618205199060497,96.9677847590072,1
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,O+,5,50,5,2.275722573782105,3.4618205199060497,96.9677847590072,1
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,O-,5,50,3,2.275722573782105,3.4618205199060497,96.9677847590072,1
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,AB+,5,50,5,2.275722573782105,3.4618205199060497,96.9677847590072,1
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,AB-,5,50,2,2.275722573782105,3.4618205199060497,96.9677847590072,1
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,A+,5,50,2,1.2046446605128265,20.61863152978364,91.81976323616549,1
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,A-,5,50,0,,,,0
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,B+,5,50,3,1.2046446605128265,20.61863152978364,91.81976323616549,1
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,B-,5,50,0,,,,0
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,O+,5,50,3,1.2046446605128265,20.61863152978364,91.81976323616549,1
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,O-,5,50,0,,,,0
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,AB+,5,50,2,1.2046446605128265,20.61863152978364,91.81976323616549,1
18026,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood  Centre",Akola,Akola,AB-,5,50,0,,,,0
18027,M/S Beed Blood Centre,Beed,Beed,A+,5,50,0,,,,0
18027,M/S Beed Blood Centre,Beed,Beed,A-,5,50,0,,,,0
18027,M/S Beed Blood Centre,Beed,Beed,B+,5,50,0,,,,0
18027,M/S Beed Blood Centre,Beed,Beed,B-,5,50,0,,,,0
18027,M/S Beed Blood Centre,Beed,Beed,O+,5,50,1,0.0,28.570760327408767,90.00023388540693,1
18027,M/S Beed Blood Centre,Beed,Beed,O-,5,50,1,0.0,28.570760327408767,90.00023388540693,1
18027,M/S Beed Blood Centre,Beed,Beed,AB+,5,50,0,,,,0
18027,M/S Beed Blood Centre,Beed,Beed,AB-,5,50,0,,,,0
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,A+,5,50,5,1.826613919000025,9.426741124760117,95.23934947113396,1
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,A-,5,50,2,1.292112030816215,21.28556408056223,91.51636294715024,1
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,B+,5,50,5,1.826613919000025,9.426741124760117,95.23934947113396,1
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,B-,5,50,1,7.767574539520559,10.306691712730215,90.17859826892798,1
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,O+,5,50,5,1.826613919000025,9.426741124760117,95.23934947113396,1
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,O-,5,50,4,0.7780057345085767,14.481597227099272,94.3090363829084,1
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,AB+,5,50,5,1.826613919000025,9.426741124760117,95.23934947113396,1
18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,Ahmadnagar,Ahmednagar,AB-,5,50,0,,,,0
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,A+,5,50,5,3.1014791306150498,10.59805377675497,93.80949787364372,1
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,A-,5,50,0,,,,0
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,B+,5,50,5,3.1014791306150498,10.59805377675497,93.80949787364372,1
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,B-,5,50,0,,,,0
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,O+,5,50,5,3.1014791306150498,10.59805377675497,93.80949787364372,1
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,O-,5,50,3,3.1014791306150498,10.59805377675497,93.80949787364372,1
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,AB+,5,50,5,3.1014791306150498,10.59805377675497,93.80949787364372,1
18142,"Civil Surgeon, General Hospital, Blood Centre",Ahmadnagar,Ahmednagar,AB-,5,50,0,,,,0
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,A+,5,50,5,1.7409985924317366,13.38280069075897,93.92322088428897,1
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,A-,5,50,5,1.521492717179208,14.37877852199705,93.75023334355768,1
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,B+,5,50,5,1.7409985924317366,13.38280069075897,93.92322088428897,1
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,B-,5,50,5,2.395883712202481,13.021391943867474,93.5258058498844,1
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,O+,5,50,5,1.7409985924317366,13.38280069075897,93.92322088428897,1
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,O-,5,50,5,1.7409985924317366,13.38280069075897,93.92322088428897,1
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,AB+,5,50,5,1.7409985924317366,13.38280069075897,93.92322088428897,1
18022,Sir H N Hospital And Research Centre Blood Centre,Mumbai,Mumbai,AB-,5,50,1,10.736498055223048,13.62867945878348,86.64076374524734,1
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,A+,5,50,4,22.58578779193824,15.851359398917992,76.3833939768281,1
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,A-,5,50,0,,,,0
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,B+,5,50,5,22.58578779193824,15.851359398917992,76.3833939768281,1
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,B-,5,50,1,47.84043666007689,20.56755862014382,54.52900515488816,1
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,O+,5,50,5,22.58578779193824,15.851359398917992,76.3833939768281,1
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,O-,5,50,1,47.84043666007689,20.56755862014382,54.52900515488816,1
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,AB+,5,50,5,22.58578779193824,15.851359398917992,76.3833939768281,1
18143,Dr. JondhaleS Nityaseva Blood Centre,Ahmadnagar,Shrirampur,AB-,5,50,0,,,,0
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,A+,5,50,5,0.9544458159871776,13.57936412480161,94.4836659035297,1
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,A-,5,50,1,0.9544458159871776,13.57936412480161,94.4836659035297,1
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,B+,5,50,5,0.9544458159871776,13.57936412480161,94.4836659035297,1
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,B-,5,50,0,,,,0
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,O+,5,50,5,0.9544458159871776,13.57936412480161,94.4836659035297,1
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,O-,5,50,3,4.055070896225445,10.59805377675497,93.0466244611554,1
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,AB+,5,50,5,0.9544458159871776,13.57936412480161,94.4836659035297,1
18144,Ashtavinayak Blood Bank,Ahmadnagar,Ahmednagar,AB-,5,50,0,,,,0
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,A+,5,50,5,1.0190666242352446,9.297696340002394,95.93055298161096,1
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,A-,5,50,0,,,,0
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,B+,5,50,5,1.0190666242352446,9.297696340002394,95.93055298161096,1
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,B-,5,50,2,1.9875287060248703,24.981514180805117,89.66644707189832,1
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,O+,5,50,5,1.0190666242352446,9.297696340002394,95.93055298161096,1
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,O-,5,50,2,10.881921830601987,12.888151516684498,86.78360950467884,1
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,AB+,5,50,5,1.0190666242352446,9.297696340002394,95.93055298161096,1
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,AB-,5,50,0,,,,0
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,A+,5,50,5,2.509486781238244,14.765838096136694,92.82436724136156,1
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,A-,5,50,5,3.5993490105052333,12.5169595297442,92.73958495618534,1
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,B+,5,50,5,2.509486781238244,14.765838096136694,92.82436724136156,1
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,B-,5,50,5,2.509486781238244,14.765838096136694,92.82436724136156,1
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,O+,5,50,5,2.509486781238244,14.765838096136694,92.82436724136156,1
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,O-,5,50,5,3.5993490105052333,12.5169595297442,92.73958495618534,1
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,AB+,5,50,5,2.509486781238244,14.765838096136694,92.82436724136156,1
18023,Shushrusha Citizens Co-Op Hospital Blood Centre,Mumbai,Mumbai,AB-,5,50,1,3.7124193588849375,13.62867945878348,92.26002670231784,1
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,A+,5,50,5,0.1079588169893768,9.297696340002394,96.65943922740766,1
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,A-,5,50,0,,,,0
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,B+,5,50,5,0.1079588169893768,9.297696340002394,96.65943922740766,1
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,B-,5,50,2,1.4238469936792153,24.981514180805117,90.11739244177484,1
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,O+,5,50,5,0.1079588169893768,9.297696340002394,96.65943922740766,1
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,O-,5,50,2,11.93934136871661,12.888151516684498,85.93767387418714,1
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,AB+,5,50,5,0.1079588169893768,9.297696340002394,96.65943922740766,1
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,AB-,5,50,0,,,,0
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,A+,5,50,5,4.438785354880499,5.77049848694194,94.42929724566592,1
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,A-,5,50,5,4.713822621844034,13.62867945878348,91.45890409195056,1
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,B+,5,50,5,4.438785354880499,5.77049848694194,94.42929724566592,1
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,B-,5,50,5,4.438785354880499,5.77049848694194,94.42929724566592,1
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,O+,5,50,5,4.438785354880499,5.77049848694194,94.42929724566592,1
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,O-,5,50,5,4.438785354880499,5.77049848694194,94.42929724566592,1
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,AB+,5,50,5,4.438785354880499,5.77049848694194,94.42929724566592,1
18024,Smt. Kapoorben Vasanji Lathiya Blood Centre,Mumbai,Mumbai,AB-,5,50,1,4.713822621844034,13.62867945878348,91.45890409195056,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,A+,5,50,5,25.570748400292533,19.39846444270116,72.75393872482056,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,A-,5,50,1,35.60433849133343,13.57936412480161,66.76375176325269,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,B+,5,50,5,25.570748400292533,19.39846444270116,72.75393872482056,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,B-,5,50,1,49.88406495159595,20.56755862014382,52.8941025216729,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,O+,5,50,5,22.58578779193824,21.576414960538436,74.37962453026095,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,O-,5,50,3,35.60069658453308,12.575979566757274,67.11784988400849,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,AB+,5,50,5,25.570748400292533,19.39846444270116,72.75393872482056,1
18145,"Rotary Blood Centre, Rahuri Charitable Trust",Ahmadnagar,Rahuri,AB-,5,50,0,,,,0
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,A+,5,50,3,14.04989043087563,23.43538116118965,80.55770424888311,1
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,A-,5,50,0,,,,0
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,B+,5,50,4,14.04989043087563,23.43538116118965,80.55770424888311,1
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,B-,5,50,1,34.982388686556696,20.56755862014382,64.8154435337043,1
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,O+,5,50,5,14.04989043087563,23.43538116118965,80.55770424888311,1
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,O-,5,50,1,34.982388686556696,20.56755862014382,64.8154435337043,1
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,AB+,5,50,4,14.04989043087563,23.43538116118965,80.55770424888311,1
18140,Shri Sainath Blood Centre,Ahmadnagar,Shirdi,AB-,5,50,0,,,,0
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,A+,5,50,2,1.2046446605128265,13.242359408069024,94.4014584787656,1
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,A-,5,50,1,1.2046446605128265,13.242359408069024,94.4014584787656,1
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,B+,5,50,3,1.2046446605128265,13.242359408069024,94.4014584787656,1
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,B-,5,50,0,,,,0
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,O+,5,50,3,1.2046446605128265,13.242359408069024,94.4014584787656,1
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,O-,5,50,0,,,,0
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,AB+,5,50,2,1.2046446605128265,13.242359408069024,94.4014584787656,1
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,AB-,5,50,0,,,,0
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,A+,5,50,1,1.248426898876052,16.329018264229287,93.28610208841891,1
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,A-,5,50,0,,,,0
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,B+,5,50,1,1.248426898876052,16.329018264229287,93.28610208841891,1
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,B-,5,50,1,1.248426898876052,16.329018264229287,93.28610208841891,1
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,O+,5,50,1,1.248426898876052,16.329018264229287,93.28610208841891,1
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,O-,5,50,0,,,,0
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,AB+,5,50,1,1.248426898876052,16.329018264229287,93.28610208841891,1
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,AB-,5,50,0,,,,0
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,A+,5,50,5,1.3974072936640023,10.59805377675497,95.17275534320456,1
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,A-,5,50,1,1.7525937945931929,13.57936412480161,93.84514752064489,1
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,B+,5,50,5,1.3974072936640023,10.59805377675497,95.17275534320456,1
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,B-,5,50,0,,,,0
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,O+,5,50,5,1.3974072936640023,10.59805377675497,95.17275534320456,1
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,O-,5,50,3,1.3974072936640023,10.59805377675497,95.17275534320456,1
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,AB+,5,50,5,1.3974072936640023,10.59805377675497,95.17275534320456,1
18141,Ahmednagar Municipal Council Blood Centre,Ahmadnagar,Ahmednagar,AB-,5,50,0,,,,0
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,A+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,A-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,B+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,B-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,O+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,O-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,AB+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
284448,"Shwas Foundation Poona Blood Centre, Narayangaon, Tal- Junnar, Dist. Pune",Pune,Narayangaon,AB-,5,50,3,0.0,5.212246304022793,98.17571379359202,1
284443,"Maharashtra Blood Centre, Waluj Midc, Dist. Chh. Sambhaji Nagar (Aurangabad)",Aurangabad,Waluj,A+,5,50,5,0.4903614174150838,21.605391741540053,92.04582375652892,1
